DATAFLOW,FREQ,CLIMATE_CHANGE_INDICATORS,GEO_PICT,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE,ERROR_TYPE,ERROR_VAL,REPORTING_TYPE,OBS_COMMENT
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1974,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1975,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1976,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1977,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1978,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1979,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1980,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1981,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1982,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1983,2,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1984,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1985,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1986,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1987,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1988,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1989,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1990,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1991,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1992,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1993,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1994,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1995,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1996,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1997,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1998,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,1999,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2000,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2001,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2002,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2003,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2004,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2005,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2006,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2007,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2008,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2009,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2010,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2011,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2012,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2013,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2014,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2015,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2016,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2017,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2018,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2019,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2020,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2021,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2022,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2023,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2024,3,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2025,4,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,METEO_MONITOR_NET,KI,2026,4,,N,,,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1850,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1851,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1852,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1853,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1854,0.2,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1855,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1856,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1857,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1858,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1859,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1860,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1861,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1862,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1863,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1864,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1865,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1866,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1867,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1868,-0.2,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1869,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1870,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1871,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1872,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1873,0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1874,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1875,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1876,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1877,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1878,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1879,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1880,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1881,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1882,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1883,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1884,-1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1885,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1886,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1887,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1888,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1889,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1890,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1891,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1892,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1893,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1894,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1895,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1896,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1897,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1898,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1899,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1900,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1901,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1902,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1903,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1904,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1905,-0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1906,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1907,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1908,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1909,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1910,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1911,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1912,-0.7,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1913,-0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1914,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1915,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1916,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1917,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1918,-1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1919,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1920,-0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1921,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1922,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1923,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1924,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1925,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1926,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1927,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1928,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1929,-0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1930,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1931,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1932,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1933,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1934,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1935,-0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1936,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1937,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1938,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1939,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1940,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1941,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1942,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1943,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1944,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1945,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1946,0.2,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1947,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1948,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1949,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1950,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1951,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1952,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1953,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1954,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1955,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1956,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1957,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1958,-0.5,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1959,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1960,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1961,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1962,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1963,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1964,-0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1965,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1966,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1967,-0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1968,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1969,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1970,0,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1971,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1972,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1973,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1974,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1975,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1976,-0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1977,-0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1978,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1979,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1980,-0.3,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1981,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1982,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1983,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1984,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1985,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1986,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1987,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1988,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1989,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1990,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1991,-0.4,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1992,-0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1993,-0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1994,-0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1995,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1996,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1997,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1998,0.4,,CELSIUS,SE,0.2,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,1999,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2000,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2001,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2002,0.1,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2003,0.1,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2004,0,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2005,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2006,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2007,0.2,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2008,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2009,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2010,0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2011,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2012,0.4,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2013,0.6,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2014,0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2015,0.2,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2016,0.6,,CELSIUS,SE,0,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2017,0.7,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2018,0.5,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2019,0.3,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2020,0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2021,0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2022,0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2023,0.8,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2024,0.9,,CELSIUS,SE,0.1,N,
SPC:DF_CLIMATE_CHANGE(1.0),A,ST_ANOM,PW,2025,0.9,,CELSIUS,SE,0.1,N,
